UWISH SUWA ATU,"J uc atüshi uwishcunacta suwapaylla suwapala llapa nunacunactapis. Jinalcu1shi ""Ya'anuy'a pisi canmanchu"" nil pata junta imaypis suwacushanwan wirayashaiia ichanllanpa puliyala. Chaynu suwapaptinshi uwishniyücunaca maldisila uwishnincunapi. tvlanash 111 piluntapis talipacüchu cala maynu ashilpis. Chayp·ishi juc tardiéhu 'a yapañatac suwacülun.
Jinalculshi galashtinla micucuyan patasi suytunancama. Chaynu
anchap tragaluptinshi yacunacuyanñatac. Jinaptinshi ""Mayñaéh
cay alashqui cacunsi canan yacucta mañamünanpa"" nil tapian
yacu ashi. Chaynu giinash wichaycata taplayaptinshi quillaca
tuqui tuquicta acchicaylimun. Chaynu wichaycaéhu pishipalculshi
""¿Ardidichun imam cay quillasi walap walacayfünun yacunanüishan ürala?"" nil rabyasha quillata licapacuyan. Maynu
licapaptinsi manash quillacli imanapacunpischu. Jinashtin wayra
wayra ishpiyaptinshi piyurña yacunacuyan. Jinaptinshi cüri
cür.iywan .ishpiyta allacuycun yacu ashi. Chay altuéhüsi mana
captinshi wicta jiyaycul cayta jiyaycul tuncurinsi chaquishaña
ashicuyan. Jinayashanéhüshi licalun juc jatun undu uéhacta.
Chaymanshi ari mana mana pasacun. éhaycul 'lfüwaéhacusha'
niyfüfüanéhüshi licalun chay yacu éhawpiéhu jatun quisillu lawalay~itanuy. Chay'a cala quillap llantuyninshari. Chayshi
""¡Añalláw, quisillullacta talicülla! ¿Pi mana micuyta yaéha upaéh
yacüman j itaycüla? Y a' apamá surti' a. Cay yacüta
tragayashanuy'a wic quisillüwan ari patata riscalpachisha"" nil
ipanman cuticuyan chaypi quisillucama paéhcamunanpa.
Jinalculshi rasunpa calu calup""ila paéhcacuyansi quisilluman
éhayninwan. Chaynu quisillu jananrnan éhfüuptinshi quisillun 'a chincacun. Chayéhüshi yan 'al chaplaycaéhacuyan j inalla.
""¿lngfü1uch imam callala, Jisussss, ícha cay bfüi ñaw·1chun
aspiillan?"" nil yacuéhu ic-icnaylla. Jinashtin
b~íduycaéhamuchciishanéhüshi manaña atipal jiyacalpuyanna.
Chaypi'shi chütilamuchcashanéhu anuacalpuyanña cuirpun
aysaca1puyaptin. Chaynüpash bidanta quiquillan apalun nunacunap wi'inwan. Chaynüpam atu'a supay apalun imap'isi
wañuyiishanwan. "
"Laga cayninchicwan'a quiquillanchicmi wañuyninchicta ashi""luchwan.","fVaquin caminup pul(rta allaycul ""c;1y'a allinmi can 'a"" niptinchicpis 1/aquim:mmi éhiic/li111acl1H1a11."
ATUWAN WAYCHAW,"\Vaychawc~i.shi juc wanca jananéhu ""waychaw waychaw"" n.il mishqui mishquicta wishyayala. Chaynu wishyayaptinshi juc atu éhalun. Jinalculshi: ""¡Maynu tuquish tuquishllactam wishyañanqui, prirnu!"" nin. Niptinshi: ""¿ Wishyacuyn·i 9ustashuñanquichun?"" nin waychawca. Niptinshi: ""Aw, allictam gustaycamaña. Ya'apís ¿ímanuypala wishyaycüman amnuy?""
nin. Niptinshi: ""'Ya'anuy wishyayta munal'a, shimiquitam
jilachiciilunquírnan. Chaynayculmü ya 'ap""ipis mas wíluy
wiluytala wishyanquí"" nin. Niptinshí atüca: ""Jilalbmayari,
primu. Ama chaynüchu callay"" ni! ruy~¡acucuyan.
Chaynu mygaptinshi waychawca, awjacunacta,
puchcacunacta lliw lantilcachimul jíliilun atücüpa shiminta.
Chaynu jínalculshi linlintasí chutaycul chutaycul incarayan: 'º ¡Yan'alatac wayunnincunaéhu wishyay éhapayanquiman! Jinal
ya'acta pin'aytajulayi:irnanquiman. Wishyal'a ulu
puntancunallaéhümí wishyacunquí"" nil. Niptinshi: ""Ari.
Nimashallayquiéhi.imi wishyacusha, primu"" ni! nin atüca.
Nilculshi licun wishyay ñacashtin.
Jinalculshi waychaw incarashandiüi un' acuycul maycaéhüpis
wishyashtin balaqufru pulicun paéhy~ichil'a. Chaynu jinashanta
uyalilulshi waychawca pinsfüun juc llutu mincacuyta. Chay llutütash nin waychawca: ""Tayta 11utu, bfüicullashayqui.
¿Manachun wic suytu sbimi atüctita manchachillanquiman?
Wicnuy wishyashtin pulil ya' acunactam pin' ay ta l ulalcaman.
Ya'a manam mayéhüpis wicnuy \Vishyashtin pulicuyananp~ichu
jilal yaéhachila"" nin.
Niptinshi llutuca rasunpa atüta wishyaycaéhashtin
pasaccuyata juclla puntanpi paéhcal rnanclü:ichin. Jinaptinshi
""¡wac!"" nilcushanéhu matacülun jilachicushan shimintasi.
Chaynu mataculculshi rabyasha aticuyan llutucta: ""¡Birga cunea,
mayéhüLisí chalachi e un qui n1 ! "" níl.
Chayéhu chalayta mana atipaculculshi waychawcarnanñatac
cutin: ""Primu shay, jtlamashayquitarn juc patasapa llutu laéhyachillaman, un 'aypi manchalcachimal. Faburpünüsi
jila!Uimayari, primu shay"" nil wa'aycaéhacuyan. Jinacuyaptinshi
waychawca: ""Cbaynümi pasan pasaypi éhanéha linlicunacta"".
Nilculshi manaña jilayta munanñachu. J inaptinshi atüca wüll""isha
qu'frfülun. Waychawcü asishtinshá pülicun chaynüta caéhaycul. "
l\1ana uyalicuyninchicwan'a mana allinmansi éhiiluchwanmi.,"P:1s:1J7Ji luclucii :1lli11t:1a1 [11!:1yii nil UIIW/1 clt:1!:1§'1:mt:1 lulan. Alli umayu 111m:1ñ:1t:1c111i, 11ish:mciifl:icta lulaycun."
JUISTUCU ATU,"Juc cutish puma ñitichicüña juc jatun wancawan. Jinalculshi éhaquinta mana juluyta atipa! jínallaéhu jitalay~'ifia. Chayéhu chaynu jitalayalshi licalun wicniscaéhu caballu micuyata. Chayshi ayaycaéhacuyan ruygacushtin: ""¡Ama chaynu callaychu!
¡Chaquilfapi cay wancata tan 'allay!"" nil. Niptinshi calúlluca nila:
""Llaquipayniyümi cayfa ca, píru yan'alpiséha salbfüupfipis
micallamanquirnan"" nin. Níptinshi pumaca: ""¡¿Tmarrnypata
chayfa lulallacrnan masqui jurashapis?! ¡l'haquilb
dimasiaductaiiam nanacayalUiman ! "" nin. Chaynu niptinshi
cab~--illuca nila: """"Ma éhac¡uiquita julawshíshayquisari chaynu
jurayaptiqui 'a. Piru yan' afatac yanapalcupri fiyucta pinsal
imactasi lulamanquiman '' nishtin.
Chaynu nishtinshi alli shun'u cayninwan cabfüluca chay
wandita tan'alun. Chaynüpash libralun punúta. Chaynu
libralcuptinshi pwnaca ""cumpaüacushun"" nil caballuwan cuscan
shayalcarnun. Chaynu allin shayalcamuptinshi puma.ca juclla
puntaman pasalcarnul caballüta atajacülun. Jinalculshi nin:
""Llaquipayniyu cabfülítu, quirnsa muyunñam patall~ipís
quiw-quiwyashtin micuypi laplapyaya. ¿Manachun micucülucman caballitu"" nil chabluyta nrnnacuyan.
Jinacuyaptinshi caballuca nin: ""jCirayqui cañüchun jurayalpis
caynu nimünayquipa! Ya'a llaquipayniyu calmi yana éhaquiquíta
chutawshilac. ¿Chaychun 'canan micushayqui' nil
atajaycaéhamanqui? Mijur ashishun cay cüsapi sunüi allinnin
yaéha juista"" nin.
Chay niyallaptinshi chayninpa pasayiiña juc atu. Chayshi
caballuca atücfüa ayalun. Jinalculshi: ""Icha am juis cüsapí yaéhallanquiman"" nin. Niptinshi balaqufru balaqct'irula atüca
nicuyan: ''Llapa juispi""pis mijurnin juiswanlami limayanqui"" nin.
Niptinshi: ""Cbayurü ari~Jlaycallamay'ari"" ni! puntanéhu
sh in1pinacucuyan.
Chayéhu cuscanpisi pilyap pilyap caryanacucuyaptinshi
atücapa urnan sunsülun. Chayshi manaña i1namansi pinsayta
atipa! nin: ""Ya'a ari~Jlacman chay sityuéhu, imanuy cashantasi
licalcul'lapiséha"" nin. Nilculshi juis tucu atüca pushacuyan chay
sityuman. Ó1ayculshi: ""Mü, ¿imanuyrni caña? Imam cashantanuy
lulapjcuy"" nil nin. Niptinshi pumaca éhaquinta éhulaycula chay
ñitiUishan wancap siquinman. Jinaptinshi cabfülüñatac: ""Caynütam tali1a"" nilcul chay wancawan 11itiycachin.
Chaynaluptinshi atüca pumap puntanman iéhi;)ncuycul :1in:
""Anmi juchayu canqui cay quijaéhu'a. Chayrni ya'a nic cayéhu
yamtayal wañunayquipa. Cay pasashunayquipa ¿imapilmá
jurayalpis chayta lulatuculanqui? Chayp'iéhürí prisu qu'idal
imaycamapis tintushyanqui"" nin.
Chaynu nilculshi pasaculcan cab~illuwan cusca. Jinaptinshi
pumüca suma suma rahiasha atücjpa cacuyan. Chayéhüshi
rabiapi apalcaéhashtin quúfacun. "
Yanapaycushuptiqui mana allinpa licaycul'a piyunnanEimi éhanquiman.,Imaypis mana allinll:1éhümi ca.ihun :lllint:1 lulaycamaptinchic man:1 :1llinw:m cut(yc:1chil'a.
ATUWAN LACHA,"Unayshi _juc atu balaqu""i'ru balaqu'irn pulicuya.shanéhu lidilun juc lacha quiquillanéhu paéhcaycaéhayata. Chaynayfüa licalculshi: ""Cay aéha washaca rabianashptiñam puntacunaélrn iridaycaéhayüman. Chincalpachisha cayllactü manaña rabiacu1úpa"" nil pinsacuyan. Chaynu pinsayninwanshi atu 'a nin: ""Cumpiiri aéha washacu, ¿,pasaypi illachun imam canqui
quiquillanéhu paéhcaycaéhayal ashnayanquisi? ¡,Manachun
ya'anu ulun ulunnin pulinquiman?"" nil. Chaynu niptinmi lachaca
nin: ""Cara ju amp'isi mastalümá puliculla. Munaptiqui 'a
licanacushuntacari. Walaman aspi aspiylla, manalüsi intica
ishpimushancamalla südachinacushun"" nicuyan chaynilüllasi
umri urnri. Niptishi atüca: ""Ári, am sancaynilikfülawan'a
llallinacuslmnéhU"".
Chaynu awninaculculshi lachaca llapa aylluncunacta
juntucaycamul chay tuta éhulanadWilin caluéhu caluéhu cama ashta éhünancama. Chaynu Uiw éhulanacuyculshi listuña
alcacuyalcan. Chay wülash atüca élüimula. Chay
allaycunanpañash atu'a balaqu'iru balaq11irula: ""Mayanninchicsi
puntacta líshanchicta yaéhanap~i. ayanacushunrni"" nil allayciilin.
Chaynu allaycuyfülalshí ]achaca ""éhoc éhoc"" nin. Niptinshi atüca
asicaéhashtinla ""Ya'asi cayllactalümi liya"" nicuyan. Chaynu
unascap·i:shi atücañatac ""¿1\!Iaytañam taplaya.munqui, cmnpüri shay?"" nin. Niptinshi lacha mas janascaéhüña: ""Caytanam liyii""
nin. Niptí nshi atüca: ""Llallicay~im~üüichun watay siq ui ! las i
¡caraju!"" ni! impiñacucuyan. Chaynu yapa yapa ayanacuptinsi
lachact-i puntaéhüshi cacuyan. Chayshi atu'a mas mastala
camaóicucuyan puntacta éhananpa. Cbaynu ima1úcuptínsi lachacü puntaéhüshi cacuyan. Jinaptínshi atu'a piship~isha wafmy
cawsayña cüriyan. Chaynu cürichcüshanéhüshí jayapnin
paéhyüluptin supay apiilun umritucu atu 'a."
Nunamasinchicta mana allinta lulayta munashanchicwan quiquillanchicmi palpiiluchwan.,Nw1;1m:1sin ¡n1lpu11a1~.p.:i.uélu·1 .. 1ct:1 luliic_.ii ~11üt1.1i11111i I p:1/pun ':1. C/1:1y1111t:1c w:Jno.m•;m c/111111c/11yt:1 11m11iiciitasi quiq11int:1m chimihm ':1.
TIYUN PUMAWAN •• •• SUBRINUN ATUCA,"Juc atüshi tiyun pumap aycha éhulacuyninta cada bislla smvapaña. Chay suwapashantash tiyun puma mana tantialachu. Chayshi juc punéhu'a: ""¿M.ayantan éhulacuynita apayéhapan? Cananmi maquúnan p'i calpis palpamun 'a"" ni! Watyalayan Chaynu watyalayaptínshi subrinun atüca éhaycamul
cushishala aychanta jululcul apacuyan. Chaynu tushuycaéhashtin
apayaptínshi, tíyun puma puntanélrn licahlun: ·· ¡Ajá! ¡ Anm:1
suwapacanúüanquí! '' níl. Niptínshí üshuycaébashlín ruy~¡acun:
""Tíyusitu, waüul waüulpüchilfamay juc tiruéhülac. ¡Ama
11acachírnaychu! '' n íl. Niptínshi: ""¿lmanuypa supay apachínactam munanqui?"" Niptinshi atüca: ""Juyu shiwyaya a'aman apalcarnal
tan' alpaycümay, tiyusítu. Chayéhu 'a jucllaéh waüucullasha"" nin.
N iptinshi tiyun rasunpa pasachicun chay shiwyaya a'acarnan
Hnlipi aysacusha. éhaycayiichiptinshi atüca nin: ""Tiyuy, canan
cay a 'a patanman shaycuycupü"", imchicuycul tan 'alpümay"".
Niptinshi pumaca: ""Chaynu rnunaptiqui' a tan' alpushayquitacari""
nin. Niptinshi atüca, pata patallanman shaycucuycun. Chayshi purnaca imchicuycul firsa firsawan tan 'alpunanpa cüricLLycuyan.
Atüdiñatacshi juclla paéhcalun juc liiduman. Jinaptinshi purnaca
wascatyalcul jiyacalpun. Chayéhüshi puma wañülun
lawanacüsha. Jinalculshi atu'a cushicuypi tushucuyan
paéhcaycunapla cansi ""¡canan'a wañuchínúnanpi salbacül lmrn1,
jujuuuy ! "" nil, ti yunta caynu lulalcul. "
Imanimiishanchictasi suma tantiaywan lulanapami.,Allin t:111ti:1yn(riicii m:urn allinciit:1 liciilul'a juc liidunp:un licun. Alana _1mrnyüciiii:1t:1cmi ichii clrnym:m yaycul ñ:u::1ynint:1 t:J/in.
ATUWAN WACHWA,"Unayshi atu'a pulila intiru ulucunaéhu. Chay puliyüshanéhüshi talilun juc wachwacta ishcay wawiyüta. Paycunash quirnsanpis rnunayllapa puca éhaquicamalla capücula. Chayta munapalculshi atüca nin: ""¡Achalláw! Wawiquicunap éhaquillan'a tuquishllam cacuña"". Niptinshí wachwaca nin: ''·Ya'a waw'ita uüallactam wa1yacü. Chaymi tuquish puca
éhaquicamalla capjcü"". Niptinshi atüca asicaéhash1inla nicuyan:
'""Chavur~í wawüa watvawslúllarnay. Am watvavt1 ..J - - _, ..1
yaéhayanquím"" nin. Níptinshí: ""!Vfa pibshuntac':irí"" nil jurnucta
pílalcan.
Chayéhu íshpicalcal íchílshí lumípis yulayiinancarna allí
allícta calclalcachin. Chaynu lumípis nínay nínayta
calcbcalc~ilichílshi waclwvaca nin: ""Canan tuqui tuqui11am cayan. 
Wawiquita apamuyña pampanapa. Waw'ip""isi mijurlürni yalülun'a
ampa"" nin.
Niptinshi atüca licun wasinta cüri cüriywan wawinta
pushamu. Pushalcamulshi jitayca.Lilin llaquí 11aqui apalcaéhashtin
sipítyaycaéhayata: ""Tuquish éhaquiyü11a canayquipüri
pampachicuy"" nil. Chaynu pampalcalilshi wachwaca nin:
""Jama, waw'icunactala wic uéhaéhu almachicamu§ha tapachcashayquicama"" nilculshi wawincunacta pushaculcul licun. Chayéhu unay unay cacalcamusl1~mrfrshi quiéhanan ürüta
tantiaycul'ét cuúnmn \vawincunacta uéhMhu caéhaycul. Chaynu
cutílcamulshi: ""Canan 'a allínüam cayan si~Jí.irusi"" nil
c¡uiéhacuyalcan. Chayéhüshi wach\vaca quiéha,vshíyan
pülit-rúlítllaüa. Chay jinashanüi atüca manash tantianchu. Chay
quíéhanan¡úshí rnía atücunaca canvay carway éhashasha cayiiña. Chaynu cashanta licalulshi wachwaca juclla palicun cha y uéha
éhawpim11an. Chayéhüshi asiyp""isi wañuyan atücüta caynu upacta
lulashanpi.
Chaynu asipacayamuptinshi shun 'u:npis timpucuyaptin atüca
nin: ""¡Waw""ita caynu lulacalcachimalpis quichquicaéhafüiliimi
cansí wic birga cuncaca!"" nilcul licuyan. Chalulshi llawayta
allacuycun: ""¡Manam maquipi lluptinquichu, cashpi cunea!"" nishtin. Manaña yacüta imanachilshi atümasinta ayaycaéhan:
""¡Llapallayquisi yanapal canan chalawshipallümay! Cay cashpi
éhaqu1:rni wawúa wañuchichirnan"" nil. Niptinshi achca atücuna
juntunacalalimun. Chaynu juntunacalalinmptinshi wachwaca mas
rnasta asipücayümun. Chaynap~icuyaptinshi: ""¿Písh pay cala
caynu burlapacamünanchicpa?"" nil llapansi llawayta allacayc~ilin
chala_y intinsiunnirnvan. Chaynu llallinacuylla
llawacuyalcaptinshi patancunañatac punquicayalcümun. Chayshi wawiyücüpa patan pilutanuy punquilcuptin waüülun alashquinpis
lawanacusha. "
Jucpa dininta iwalla lulayta 1nunashanchicwan'a mana allinmanmi éhachwan.,"Am:1 munapaychu nt:1lcam:1siquip in1:1si ciinincun:ictii, ni"" w:1/mint:1, uyway nunancwrnct:isi, :J.{h11uncun:1ct:,si, tiiruncun:.1ct:1si, ni't:ic inrnll:mtasi."
•• •• ATUWAN SAPATU LULACA,"Juc atüshi malcacunaman éhal licaña nunacuna sapatucunawan éhulapacushacta. Cbayshi: ""¡Achalláy caycunap sapatuncunachu! Ya'apis ¿manachun nila caynujinapacüsha pulúnan si ya'a mijurnin yaéhaysapa trabajusu walashla cayal?
Piru ¿maypifa caynu sapatucunacta talinch.ic?"" nil pinsacuyan.
Chaynu umasi tumanyfüfüaña pinsayiishanéhüshi tantüilun: ""A,
sapatu lula.ca.man 'ari lisha, camayllüta lulachicamunüpa. Piru
puntacta cunchawanacüsha e hay sapatu lulüca\vém"" nin. Nilculshi uchuy aychallan apapacüsha licuyan. Órnyculshi
uchuy shimillanwan: ""Tiusitu ¿imanuyllam cayanqui? Cay uchuy
aychallacta apayapamulac ancacuycunayquipami"" nishtin
nicuyan. Nilcushanp1shi: ""Tiusitu shay, ya'apis müdanawan
éhulacuytam munü. ¿l'vlanachun luU:iparnanquirnan camaylEi
sapatucta?"" ni! nin. Niptin sapatu lulaciiüatac nin: ""Buinu chayllacta lulalcüpushayquiéha. ¿lmanilütam munanqui? ¿Ima
utap'itacmi munanqui? ¿Chuscullap'ichun icha finuctalachun?"" ni!
tapun. Niptinshi atüca: ""Ya'a mijurcapa, allisca finunninp'ilan1i
luUipallamanqui, taytay shantu"" nil nicuyan. Niptinshi sapatu
lulaca shun'ullanéhu pinsayan: ""Cay mijurtucücfüa cananmi
jüdipaycusha"" nil. Chaynu pinsayninwanshi pu'usha wacap mana
p'ilasha utanta pushtayachil: ""CaypaHimá am mijur nunaca
canquisi"" nin. Niptinshi atüca: ""Mijurcapa éhaquinpüni.i'a
manapiséha micl'idayquisi canchu"" nicuyan maquictasi wiyawman
élmlapacuycul balaquú11 balaqu'irula. Niptin: ""Ampa _j ina
éhaquillayquiéhüñan1 lufashun"" nin. Nilculshi cha y uta
pushpachishancüwan atücüpa éhaquinéhu jilayta allacuycun.
Chaysh i cuytiy cuytiyta jilalun éhaquinman. Jínaptinshi atu' a
bütasyapacushanu dansacyaycaéhacuyan. Jinaptinshi sapatu
lufaca: ""Cananhirná reyp'isi mijurnin rcynüla cacuyanqui"" nil 
alaw~icuyan. Niptinshi 'rasunpaéhá' nil atu'a cushisha
cushishahimi: ''Canan'a mijurnin aychactafamú wiíla wülalla
apapamushayqui"" nicuyan. Niptinshi: ""Huinu, iju, puydil'a
apamumanquiéh"" nin. Niptinshi fülil cushisha ~¡ülaycaéhashtinla
atüca 1 icun. Chay muyunshi sumH lupamufia. Chayshi chay sapatun
chaqu'ilul cushurucalun. Jinaptinshi atüciipa éhaquinta suma
apritacuyal nanachicuyan. Chayshi rnanaña puliytasi atipal
lataypanüña maéhayninman éhilun. Chaynu éhaycul juluyta
ñacalsi manash atipanchu. Chayshi: ""Nlana custumbradu capt'i'piséha caynu jüüiman. \Vülap~i allinpacülun'aéh si9urusi"" ni!
jítalacuycun. Chaynu j italaycaéhaptinsi mas rnastañash
apriüicuyal nanachicuyan . .Tinacuyaptinñash: ""¿M ijur
bal i ntínnintalachun wa' aycaéhachica yümann1an?"" nil.
Caéhupacuycul caéhupacuycul sipitaycaéhachciishanéhüshi supay
apülun. "
Münu cayninchicwan'a jüdicacaluchwanmi.,Jawca :flum 'uyu cay':1 tuqui c:nvsaymi cuirpunchicpa. lnbidicuyciiñatacmi ichii a.ihta tul/1111cldct:1si micmz.
ATUWAN BRIAPI N-UNA,"Unayshi juc atüwan cu11·1}u jucllay wamlallacta quitanaculcüla. Chayshi atücfüla iridacuycul mana tincuchilachu curújuwan. Chayshi cada bis cada bis cun\ju'a watyalaylla watyab cala. Jinal maynu watyalaptinpis atüca manash caéhaycüchu cala. Chayshi juc pun tuquí tuquí lupayanmptin pinsatibu watyalayüshanéhu tantüilul: ""Á, caywanmí icha
pinsamintüta camacasha"" ni! asirílun. Jinalshi tushtuyllapla
cushisha siquintasi wicapaycaéhashtin licuyan. Chaynu ptisha
pílwaman éhayculshi alli allicta shupicuycul cachullanpawanla
nunactanuy lulayta allacuycun. Chaynu ishpicalcachilshi
pinquiylla pinquil licuyan llinca mituctanu yana briacta apamu.
Chaynu taliculculshi aysaylla aysal südaypís shutuyaptín éhacaycachil nicuyan: ""Caynu pishipashaman tincütamá
asicaéhfüiha"" nil asishtin briawan llutayta allacuycun. Chaynu
ishpicalcachilshi ñawinta quishtalwanla éhulalun imchipayatanu.
Áchantafi.atacshi uwishpa millwanwan cushpa cushpaycushacta
éhulalun. Quiluntañatacshi jalawanla éhulalun asilaiitanu.
Chaynütacshi müdachin, chucüchin, bütasyüchin, curbatachin
imala cansi. Chaynu lliw camacalculshi llipyay llipyayta
bañapaculcul trüsallanwanla paéhcaycaéhashtin pulicuyan jacya
Jacya.
Chaynu jinayaptinshi atücafiatac wamlawan wasinéhu jawca
jzrwca biscachalayal wamlfüa nin: ""Surtiyüfaéha calanqui alli
mijt'.rnin yaé!iaysap_a
umnctala tallnayqmpa.
Manaéh imaysi 
llaquicunquichu ya'a yaéhaysapapa maquinéhu cayal 'a"" n i1
mue hapaycaéhacuyan. Chaynu niyfülaptinshi Clllújuca élüimun ashcapaycaéhashtin.
Chayéhümi: ""Uy suytu shimicu, am yaéhaysapa allinnin
umrifatac cayanquisi. Wic umri'a 'Chay tampa siqui curcüta
wamlacunasi allisca müsuctanüla munapjcun. Aca captín 'a
manaéh licaytasi munanmanchu rú chuspisi. Tuwapayculéha
pasacunman' nilmi níyüshunqni. Ñatac '¿Imapúní cunchawfüúpa washanta limayanqui?' nipfirni ya'actasi aticaéhalláman cuti
cuticta. Chayrni anman shamula willaycüniqui"" nil nicuyan.
Chaynu wamlap puntanéhu nicuyaptinshi atu'a suma rabialun.
Chayshi sacul lantasi llushtipacuycul camisantasi patipacuycul
imala nin: ""Cananmi mayan cashatasi yaéhan'a. ¿Mayéhümi
chay anlaca cayan?"" nil. Niptinshi cunijuca: ""Chay achca pasha
pilwacuna chayllaéhümi iéhicaéhayan anla mana irnactasi
manchacuycul"". Chaynu niptínshi atu'a: ""Cayllaéhu am'a
wamlarúta fapachcanqui. Yan'almi manclúlunman supayninta
apachipti. JapalHi chayta pucuchuctanu camacaycamusha"" nil
licun mac¡uintasi cupaycaéhashtin. Chaynu 1icuptinshi cuniju'a
wamfata macallapaculcul atüca líshanta I icapayan
q uichqui paycaéhashti n.
Ñatac atücashi chay bria nuniiman éhaycul:
""¿Nunatuculanquichun imaüi mancap yana siquinnu cürayu
pasaypi inqui, am washata limacanúnayquipa?"" nil nicuyan.
Niptínpis manash imactasi lünalinchu. Chayshi shun'unsi nrns
mastala timpucuyaptin atu'a: ""¡Limaliy ari, upa carnju! ;,é'hinash
cayniquichun imam upatucuycunqui?"" nin. N il palaptinsi briapi nunaca asilayan jinallash. Chaynu quíchquilayaptinshi mas
·-... ----.- - ·-.. _'
.-=-=--
mas taña rabialcul: ""¡ Tacanacushun tac!"" n í lcul paéhcaycaéhayta
allacuycun. Chaynu jinaycaéhaptinsi jawcallash asilayal
iéhilayan. Chayshí atu 'a manaña rabiacuyninta awantal juclla
paéhcaycul caraéhu élúchin: ""¡ Limaliyari, anla yanayasha
calatucu cushpa!"" nil. Chaynu élúchiptinshi mac¡uin la 'acacalun jinallaéhu. Maynu chutaycaéhaptinsi chutacyalcun chutacyalcun
jina11ash. Chayshi: ""¡Caéhaycamay, caraju, micuypi wañusha!
¡¿Maqu'ita micarnaytachun irnam munayfünanqui?!"" nilcul
jucdiwanñatac caéhupacuycul éhachin. Jinaptinshi chaydisi
cuélmshnincama ""¡LLOJ!"" nil jiyacuycul la 'acadilun.
Jinaptinshi: ""¡ Wiicap acannila lrimalayanqui ! Mii, tacaéhacamay
ari! ¡Cananmi yaéhanqui p·i caslútasi! ¡Canan ich~i supayniquita
apalpachishayqui!"" nilcul éhaquinwansi saytalun pataéhu.
Jinaptinshi éhaquin un'ulnincama ""¡LLE.TI"" nil jiyacuycul
la 'acacfüun. ""'Canan wañulpülnn 'añaéh"" nil jucóiwansi umaéhu
yapalpülun. Jinalshi cuéhpalun mrn1icunbn. Chay cuéhp~ilulshí
anéhaycaéhachínacun yanay yanay pampüéhu. Chaynu mana
yaluc~ililshi piship~ísha11a hpuyan jzicatashtin.
Chaynu jinayata licalculshi curúju'a: ""!Vlayfaéhü
tardachínaculcan 'a. Acuchun pulicanmchcfü;hun"" nil tallip tal líl
asishtin wamlata macallapacuycul pushacun. "
Ama anchap yaéhatucul alawacuychu.,Yaéhayninpam nuniita alawanclzic. Luclucunacii jamuyii.flzam.
